order_id	quantity	item_name	choice_description	item_price
214	1	Burrito	"[Adobo-Marinated and Grilled Chicken, Pinto Beans, [Sour Cream, Salsa, Cheese, Cilantro-Lime Rice, Guacamole]]"	$7.40
214	1	Burrito	"[Braised Barbacoa, Vegetarian Black Beans, [Sour Cream, Salsa, Cheese, Cilantro-Lime Rice]]"	$7.40
217	1	Burrito	"[Braised Barbacoa, Pinto Beans, [Sour Cream, Salsa, Cheese, Cilantro-Lime Rice, Guacamole]]"	$7.40
279	1	Burrito	"[Adobo-Marinated and Grilled Chicken, [Sour Cream, Cheese, Cilantro-Lime Rice]]"	$7.40
313	1	Burrito	"[White Rice, Adobo-Marinated and Grilled Steak, [Salsa, Cheese]]"	$7.40
313	1	Burrito	"[White Rice, Adobo-Marinated and Grilled Steak, Pinto Beans, [Sour Cream, Salsa, Cheese, Cilantro-Lime Rice]]"	$7.40
1398	3	Carnitas Bowl	"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]"	$35.25
212	2	Carnitas Bowl	"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]"	$23.50
17	1	Carnitas Bowl	"[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]"	$8.99
43	1	Carnitas Bowl	"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Guacamole, Lettuce]]"	$11.75
65	1	Carnitas Bowl	"[Roasted Chili Corn Salsa, [Rice, Fajita Vegetables, Black Beans, Sour Cream, Cheese]]"	$9.25
74	1	Carnitas Bowl	"[Roasted Chili Corn Salsa (Medium), [Pinto Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Guacamole, Lettuce]]"	$11.48
173	1	Carnitas Bowl	"[[Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium)], [Rice, Cheese, Lettuce]]"	$8.99
188	1	Carnitas Bowl	"[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]"	$8.99
225	1	Carnitas Bowl	"[Tomatillo Green Chili Salsa, [Pinto Beans, Black Beans]]"	$9.25
339	1	Carnitas Bowl	"[Fresh Tomato (Mild), [Guacamole, Sour Cream, Cheese]]"	$11.08
343	1	Carnitas Bowl	"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream]]"	$9.25
351	1	Carnitas Bowl	"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Pinto Beans, Lettuce]]"	$9.25
404	1	Carnitas Bowl	"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Sour Cream, Lettuce]]"	$9.25
491	1	Carnitas Bowl	"[Roasted Chili Corn Salsa, [Rice, Pinto Beans, Sour Cream]]"	$9.25
495	1	Carnitas Bowl	"[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]"	$8.99
507	1	Carnitas Bowl	"[Tomatillo Green Chili Salsa, [Rice, Pinto Beans, Cheese, Guacamole, Lettuce]]"	$11.75
527	1	Carnitas Bowl	"[Fresh Tomato (Mild), [Guacamole, Lettuce, Rice, Sour Cream, Cheese]]"	$11.08
548	1	Carnitas Bowl	"[Tomatillo Green Chili Salsa, [Rice, Black Beans, Pinto Beans, Cheese, Guacamole]]"	$11.75
549	1	Carnitas Bowl	"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream]]"	$9.25
555	1	Carnitas Bowl	"[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice, Cheese, Sour Cream, Lettuce]]"	$8.99
561	1	Carnitas Bowl	"[Tomatillo Green Chili Salsa, [Rice, Pinto Beans, Cheese, Guacamole, Lettuce]]"	$11.75
566	1	Carnitas Bowl	"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Guacamole, Lettuce]]"	$11.75
579	1	Carnitas Bowl	"[[Tomatillo-Red Chili Salsa (Hot), Fresh Tomato Salsa (Mild)], [Rice, Fajita Veggies, Cheese, Sour Cream, Guacamole, Lettuce]]"	$11.48
646	1	Carnitas Bowl	"[Tomatillo Red Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Lettuce]]"	$9.25
680	1	Carnitas Bowl	"[Tomatillo-Red Chili Salsa (Hot), [Lettuce, Sour Cream, Cheese, Fajita Veggies, Rice, Black Beans]]"	$8.99
702	1	Carnitas Bowl	"[Fresh Tomato (Mild), [Guacamole, Sour Cream, Cheese]]"	$11.08
713	1	Carnitas Bowl	"[Fresh Tomato Salsa (Mild), [Rice, Cheese, Sour Cream]]"	$8.99
759	1	Carnitas Bowl	"[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Lettuce]]"	$9.25
770	1	Carnitas Bowl	"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole]]"	$11.75
774	1	Carnitas Bowl	"[Fresh Tomato Salsa, [Rice, Fajita Vegetables, Black Beans, Cheese, Lettuce, Guacamole]]"	$11.75
817	1	Carnitas Bowl	"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream]]"	$9.25
818	1	Carnitas Bowl	"[Tomatillo Red Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Guacamole, Lettuce]]"	$11.75
885	1	Carnitas Bowl	"[Fresh Tomato Salsa, [Rice, Fajita Vegetables, Black Beans, Cheese, Lettuce, Guacamole]]"	$11.75
900	1	Carnitas Bowl	"[Roasted Chili Corn Salsa (Medium), [Rice, Guacamole, Lettuce]]"	$11.48
913	1	Carnitas Bowl	"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Lettuce]]"	$9.25
943	1	Carnitas Bowl	"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Pinto Beans, Cheese, Sour Cream, Lettuce]]"	$9.25
953	1	Carnitas Bowl	"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream]]"	$9.25
988	1	Carnitas Bowl	"[[Tomatillo-Red Chili Salsa (Hot), Fresh Tomato Salsa (Mild)], [Pinto Beans, Cheese, Guacamole, Lettuce]]"	$11.48
1007	1	Carnitas Bowl	"[[Fresh Tomato Salsa (Mild), Tomatillo-Green Chili Salsa (Medium), Roasted Chili Corn Salsa (Medium)], [Black Beans, Rice, Cheese]]"	$8.99
1010	1	Carnitas Bowl	"[[Tomatillo-Red Chili Salsa (Hot), Fresh Tomato Salsa (Mild)], [Rice, Pinto Beans, Cheese, Guacamole]]"	$11.48
1013	1	Carnitas Bowl	"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]"	$11.75
1016	1	Carnitas Bowl	"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]"	$11.75
1051	1	Carnitas Bowl	"[Tomatillo Green Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]"	$11.75
1079	1	Carnitas Bowl	"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Guacamole, Lettuce]]"	$11.75
1082	1	Carnitas Bowl	"[Fresh Tomato Salsa, [Rice, Black Beans, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]"	$11.75
1085	1	Carnitas Bowl	"[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]"	$9.25
1148	1	Carnitas Bowl	"[Fresh Tomato Salsa (Mild), [Pinto Beans, Rice, Cheese, Sour Cream, Lettuce]]"	$8.99
1158	1	Carnitas Bowl	"[Fresh Tomato Salsa, [Rice, Fajita Vegetables, Black Beans, Cheese, Lettuce, Guacamole]]"	$11.75
1158	1	Carnitas Bowl	"[Fresh Tomato Salsa, [Rice, Fajita Vegetables, Black Beans, Lettuce, Guacamole]]"	$11.75
1164	1	Carnitas Bowl	"[Roasted Chili Corn Salsa (Medium), [Rice, Cheese, Sour Cream, Lettuce]]"	$8.99
1186	1	Carnitas Bowl	"[[Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Cheese, Lettuce]]"	$8.99
1194	1	Carnitas Bowl	"[[Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot), Fresh Tomato Salsa (Mild)], [Rice, Pinto Beans, Fajita Veggies, Cheese, Sour Cream, Lettuce]]"	$8.99
1238	1	Carnitas Bowl	"[Roasted Chili Corn Salsa (Medium), [Pinto Beans, Rice, Cheese, Guacamole, Lettuce]]"	$11.48
1299	1	Carnitas Bowl	"[[Fresh Tomato Salsa (Mild), Tomatillo-Green Chili Salsa (Medium)], [Rice, Fajita Veggies, Lettuce]]"	$8.99
1338	1	Carnitas Bowl	"[[Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Rice, Pinto Beans, Lettuce]]"	$8.99
1417	1	Carnitas Bowl	"[Fresh Tomato Salsa, [Rice, Fajita Vegetables, Black Beans, Sour Cream, Cheese, Lettuce]]"	$9.25
1483	1	Carnitas Bowl	"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Lettuce]]"	$9.25
1518	1	Carnitas Bowl	"[Fresh Tomato Salsa (Mild), [Fajita Veggies, Cheese, Sour Cream, Guacamole]]"	$11.48
1618	1	Carnitas Bowl	"[Tomatillo Green Chili Salsa, [Fajita Vegetables, Pinto Beans, Sour Cream, Cheese, Lettuce]]"	$9.25
1664	1	Carnitas Bowl	"[Roasted Chili Corn Salsa, [Rice, Black Beans, Pinto Beans, Cheese, Sour Cream, Lettuce]]"	$9.25
1746	1	Carnitas Bowl	"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese]]"	$9.25
1765	1	Carnitas Bowl	"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Guacamole, Lettuce]]"	$11.75
1784	1	Carnitas Bowl	"[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Guacamole, Lettuce]]"	$11.75
1789	1	Carnitas Bowl	"[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Sour Cream]]"	$9.25
1791	1	Carnitas Bowl	"[Fresh Tomato Salsa, [Rice, Sour Cream, Guacamole, Lettuce]]"	$11.75
1814	1	Carnitas Bowl	"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream]]"	$9.25
1825	1	Carnitas Bowl	"[Roasted Chili Corn Salsa, [Rice, Sour Cream, Cheese, Lettuce, Guacamole]]"	$11.75
1831	1	Carnitas Bowl	"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Lettuce]]"	$9.25
1024	2	Carnitas Burrito	"[Tomatillo Red Chili Salsa, [Rice, Pinto Beans, Cheese, Sour Cream]]"	$18.50
14	1	Carnitas Burrito	"[[Tomatillo-Green Chili Salsa (Medium), Roasted Chili Corn Salsa (Medium)], [Black Beans, Rice, Sour Cream, Lettuce]]"	$8.99
39	1	Carnitas Burrito	"[Fresh Tomato Salsa, [Rice, Pinto Beans, Sour Cream, Cheese]]"	$9.25
41	1	Carnitas Burrito	"[Roasted Chili Corn Salsa, [Sour Cream, Guacamole]]"	$11.75
104	1	Carnitas Burrito	"[Fresh Tomato Salsa, [Rice, Pinto Beans, Sour Cream, Cheese]]"	$9.25
162	1	Carnitas Burrito	"[Fresh Tomato Salsa, [Rice, Pinto Beans, Sour Cream, Cheese]]"	$9.25
184	1	Carnitas Burrito	"[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Lettuce]]"	$9.25
198	1	Carnitas Burrito	"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]"	$11.75
205	1	Carnitas Burrito	"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Lettuce]]"	$9.25
258	1	Carnitas Burrito	"[Tomatillo Green Chili Salsa, [Sour Cream, Cheese, Guacamole]]"	$11.75
270	1	Carnitas Burrito	"[Fresh Tomato Salsa, [Rice, Pinto Beans, Sour Cream, Cheese]]"	$9.25
285	1	Carnitas Burrito	"[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]"	$8.99
317	1	Carnitas Burrito	"[Roasted Chili Corn Salsa, [Rice, Cheese, Guacamole]]"	$11.75
344	1	Carnitas Burrito	"[Fresh Tomato Salsa (Mild), [Pinto Beans, Rice, Fajita Veggies, Sour Cream]]"	$8.99
358	1	Carnitas Burrito	"[Roasted Chili Corn Salsa, [Cheese, Rice, Guacamole]]"	$11.75
394	1	Carnitas Burrito	"[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese]]"	$9.25
400	1	Carnitas Burrito	[Tomatillo Red Chili Salsa]	$9.25
438	1	Carnitas Burrito	"[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Cheese, Sour Cream, Guacamole]]"	$11.48
452	1	Carnitas Burrito	"[Fresh Tomato Salsa, [Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]"	$11.75
466	1	Carnitas Burrito	"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Lettuce]]"	$9.25
491	1	Carnitas Burrito	"[Tomatillo Green Chili Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream]]"	$9.25
505	1	Carnitas Burrito	"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]"	$9.25
524	1	Carnitas Burrito	"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Sour Cream, Lettuce]]"	$9.25
546	1	Carnitas Burrito	"[Tomatillo Green Chili Salsa, [Rice, Fajita Vegetables, Sour Cream, Cheese, Lettuce, Guacamole]]"	$11.75
594	1	Carnitas Burrito	"[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice, Fajita Veggies, Cheese, Lettuce]]"	$8.99
656	1	Carnitas Burrito	"[Fresh Tomato Salsa (Mild), [Pinto Beans, Black Beans, Rice, Cheese, Sour Cream, Lettuce]]"	$8.99
679	1	Carnitas Burrito	"[Tomatillo Green Chili Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Guacamole]]"	$11.75
771	1	Carnitas Burrito	"[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Cheese, Sour Cream]]"	$8.99
787	1	Carnitas Burrito	"[[Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium)], [Black Beans, Rice, Cheese, Sour Cream, Lettuce]]"	$8.99
818	1	Carnitas Burrito	"[Tomatillo Green Chili Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Guacamole]]"	$11.75
844	1	Carnitas Burrito	"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream]]"	$9.25
902	1	Carnitas Burrito	"[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Cheese, Sour Cream, Guacamole]]"	$11.48
913	1	Carnitas Burrito	"[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese]]"	$9.25
948	1	Carnitas Burrito	"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]"	$11.75
974	1	Carnitas Burrito	"[Fresh Tomato Salsa, [Black Beans, Pinto Beans, Cheese, Sour Cream, Lettuce]]"	$9.25
1003	1	Carnitas Burrito	"[Tomatillo Red Chili Salsa, [Black Beans, Cheese, Sour Cream, Guacamole]]"	$11.75
1026	1	Carnitas Burrito	"[Tomatillo Red Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Lettuce]]"	$9.25
1067	1	Carnitas Burrito	"[Fresh Tomato Salsa, [Cheese, Lettuce]]"	$9.25
1071	1	Carnitas Burrito	"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Lettuce]]"	$9.25
1108	1	Carnitas Burrito	"[Tomatillo Red Chili Salsa, [Rice, Cheese, Sour Cream, Lettuce]]"	$9.25
1146	1	Carnitas Burrito	"[Fresh Tomato (Mild), [Lettuce, Black Beans, Guacamole, Rice, Sour Cream, Cheese]]"	$11.08
1173	1	Carnitas Burrito	"[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice, Cheese, Sour Cream, Lettuce]]"	$8.99
1302	1	Carnitas Burrito	"[Fresh Tomato (Mild), [Lettuce, Rice]]"	$8.69
1373	1	Carnitas Burrito	"[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Lettuce]]"	$9.25
1382	1	Carnitas Burrito	"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Lettuce]]"	$9.25
1419	1	Carnitas Burrito	"[Fresh Tomato (Mild), [Lettuce, Rice]]"	$8.69
1449	1	Carnitas Burrito	"[Roasted Chili Corn Salsa (Medium), [Black Beans, Lettuce]]"	$8.99
1504	1	Carnitas Burrito	"[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Sour Cream]]"	$9.25
1524	1	Carnitas Burrito	"[Tomatillo Green Chili Salsa, [Rice, Pinto Beans, Sour Cream]]"	$9.25
1556	1	Carnitas Burrito	"[Tomatillo Green Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream]]"	$9.25
1617	1	Carnitas Burrito	"[Roasted Chili Corn Salsa, [Rice, Black Beans, Sour Cream, Cheese]]"	$9.25
1657	1	Carnitas Burrito	"[Tomatillo Green Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Guacamole, Lettuce]]"	$11.75
1696	1	Carnitas Burrito	"[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Sour Cream]]"	$9.25
1750	1	Carnitas Burrito	"[Roasted Chili Corn Salsa, [Rice, Pinto Beans, Guacamole, Lettuce]]"	$11.75
1763	1	Carnitas Burrito	"[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Sour Cream]]"	$9.25
1768	1	Carnitas Burrito	"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]"	$11.75
1786	1	Carnitas Burrito	"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]"	$11.75
1786	1	Carnitas Burrito	"[Fresh Tomato Salsa, [Rice, Black Beans, Guacamole, Lettuce]]"	$11.75
1821	1	Carnitas Burrito	"[Tomatillo Green Chili Salsa, [Rice, Pinto Beans, Sour Cream]]"	$9.25
1559	2	Carnitas Crispy Tacos	"[Fresh Tomato Salsa (Mild), [Cheese, Lettuce]]"	$17.98
230	1	Carnitas Crispy Tacos	[Roasted Chili Corn Salsa]	$9.25
413	1	Carnitas Crispy Tacos	"[Tomatillo Green Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole]]"	$11.75
490	1	Carnitas Crispy Tacos	"[Tomatillo-Green Chili Salsa (Medium), [Fajita Veggies, Cheese, Lettuce]]"	$8.99
658	1	Carnitas Crispy Tacos	"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]"	$11.75
744	1	Carnitas Crispy Tacos	"[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice, Cheese, Sour Cream, Lettuce]]"	$8.99
1774	1	Carnitas Crispy Tacos	"[Fresh Tomato Salsa, [Pinto Beans, Sour Cream, Cheese, Lettuce]]"	$9.25
1500	1	Carnitas Salad	"[[Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium)], [Black Beans, Rice, Cheese, Sour Cream]]"	$8.99
468	1	Carnitas Salad Bowl	"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Guacamole]]"	$11.89
756	1	Carnitas Salad Bowl	"[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream]]"	$9.39
1035	1	Carnitas Salad Bowl	"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]"	$11.89
1243	1	Carnitas Salad Bowl	"[Tomatillo Green Chili Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Lettuce]]"	$9.39
1499	1	Carnitas Salad Bowl	"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]"	$11.89
1692	1	Carnitas Salad Bowl	"[Tomatillo Green Chili Salsa, [Black Beans, Cheese, Guacamole]]"	$11.89
103	1	Carnitas Soft Tacos	"[Tomatillo Green Chili Salsa, [Fajita Vegetables, Pinto Beans, Cheese]]"	$9.25
176	1	Carnitas Soft Tacos	"[Fresh Tomato Salsa, [Cheese, Lettuce]]"	$9.25
195	1	Carnitas Soft Tacos	"[Fresh Tomato Salsa, [Sour Cream, Lettuce]]"	$9.25
233	1	Carnitas Soft Tacos	"[Fresh Tomato Salsa, [Fajita Vegetables, Black Beans, Cheese]]"	$9.25
242	1	Carnitas Soft Tacos	[Roasted Chili Corn Salsa]	$9.25
276	1	Carnitas Soft Tacos	"[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Fajita Veggies, Cheese, Lettuce]]"	$8.99
311	1	Carnitas Soft Tacos	"[Fresh Tomato Salsa (Mild), [Rice, Fajita Veggies, Cheese, Lettuce, Black Beans]]"	$8.99
338	1	Carnitas Soft Tacos	"[Fresh Tomato Salsa (Mild), [Rice, Pinto Beans, Cheese, Sour Cream]]"	$8.99
487	1	Carnitas Soft Tacos	[Roasted Chili Corn Salsa]	$9.25
565	1	Carnitas Soft Tacos	"[Tomatillo Red Chili Salsa, [Rice, Cheese, Sour Cream, Lettuce]]"	$9.25
583	1	Carnitas Soft Tacos	"[Tomatillo Red Chili Salsa, [Rice, Cheese, Sour Cream, Lettuce]]"	$9.25
642	1	Carnitas Soft Tacos	"[Roasted Chili Corn Salsa, [Cheese, Lettuce]]"	$9.25
675	1	Carnitas Soft Tacos	"[Tomatillo Red Chili Salsa, [Rice, Cheese, Sour Cream, Lettuce]]"	$9.25
715	1	Carnitas Soft Tacos	"[Roasted Chili Corn Salsa, [Cheese, Lettuce]]"	$9.25
724	1	Carnitas Soft Tacos	"[Roasted Chili Corn Salsa, [Rice, Cheese, Sour Cream, Lettuce]]"	$9.25
793	1	Carnitas Soft Tacos	"[Fresh Tomato Salsa, [Sour Cream, Guacamole]]"	$11.75
807	1	Carnitas Soft Tacos	"[Tomatillo Red Chili Salsa, [Rice, Lettuce]]"	$9.25
839	1	Carnitas Soft Tacos	[Tomatillo Green Chili Salsa]	$9.25
853	1	Carnitas Soft Tacos	"[Roasted Chili Corn Salsa, [Lettuce, Cheese]]"	$9.25
888	1	Carnitas Soft Tacos	"[Fresh Tomato Salsa, [Cheese, Sour Cream, Lettuce]]"	$9.25
906	1	Carnitas Soft Tacos	"[Tomatillo Red Chili Salsa, [Rice, Cheese, Sour Cream, Lettuce]]"	$9.25
923	1	Carnitas Soft Tacos	"[Roasted Chili Corn Salsa, [Rice, Cheese, Sour Cream, Lettuce]]"	$9.25
923	1	Carnitas Soft Tacos	"[Tomatillo Red Chili Salsa, [Rice, Cheese, Sour Cream, Lettuce]]"	$9.25
1011	1	Carnitas Soft Tacos	"[Roasted Chili Corn Salsa, [Lettuce, Sour Cream, Cheese, Rice]]"	$9.25
1077	1	Carnitas Soft Tacos	"[Roasted Chili Corn Salsa, [Cheese, Lettuce]]"	$9.25
1153	1	Carnitas Soft Tacos	"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]"	$11.75
1221	1	Carnitas Soft Tacos	"[Tomatillo Green Chili Salsa, [Cheese, Sour Cream, Lettuce]]"	$9.25
1326	1	Carnitas Soft Tacos	"[Roasted Chili Corn Salsa (Medium), [Black Beans, Rice, Cheese]]"	$8.99
1340	1	Carnitas Soft Tacos	"[Tomatillo Red Chili Salsa, [Cheese, Sour Cream, Lettuce]]"	$9.25
1340	1	Carnitas Soft Tacos	"[Roasted Chili Corn Salsa, [Rice, Cheese, Sour Cream, Lettuce]]"	$9.25
1449	1	Carnitas Soft Tacos	"[Fresh Tomato Salsa (Mild), [Rice, Cheese, Lettuce]]"	$8.99
1477	1	Carnitas Soft Tacos	"[Fresh Tomato Salsa, [Cheese, Lettuce]]"	$9.25
1481	1	Carnitas Soft Tacos	"[Tomatillo Red Chili Salsa, [Rice, Cheese, Sour Cream, Lettuce]]"	$9.25
1529	1	Carnitas Soft Tacos	"[Tomatillo Red Chili Salsa, [Rice, Cheese, Sour Cream, Lettuce]]"	$9.25
1580	1	Carnitas Soft Tacos	"[Tomatillo-Red Chili Salsa (Hot), [Cheese, Sour Cream, Lettuce]]"	$8.99
1641	1	Carnitas Soft Tacos	"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Sour Cream, Lettuce]]"	$9.25
1655	1	Carnitas Soft Tacos	"[Roasted Chili Corn Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Lettuce]]"	$9.25
1659	1	Carnitas Soft Tacos	"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Guacamole]]"	$11.75
1726	1	Carnitas Soft Tacos	"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]"	$9.25
1811	1	Carnitas Soft Tacos	"[Tomatillo Red Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Lettuce]]"	$9.25
178	3	Chicken Bowl	"[[Fresh Tomato Salsa (Mild), Tomatillo-Green Chili Salsa (Medium), Roasted Chili Corn Salsa (Medium)], [Black Beans, Rice, Fajita Veggies, Cheese, Guacamole, Lettuce]]"	$32.94
616	3	Chicken Bowl	"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]"	$26.25
2	2	Chicken Bowl	"[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice, Cheese, Sour Cream]]"	$16.98
70	2	Chicken Bowl	"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Lettuce]]"	$17.50
124	2	Chicken Bowl	"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream]]"	$17.50
181	2	Chicken Bowl	[Tomatillo Red Chili Salsa]	$17.50
271	2	Chicken Bowl	"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Lettuce]]"	$17.50
401	2	Chicken Bowl	"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Lettuce]]"	$17.50
418	2	Chicken Bowl	"[Fresh Tomato Salsa, [Rice, Cheese, Black Beans]]"	$17.50
457	2	Chicken Bowl	"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Lettuce]]"	$17.50
578	2	Chicken Bowl	"[Fresh Tomato Salsa, [Rice, Sour Cream, Guacamole]]"	$22.50
643	2	Chicken Bowl	"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Sour Cream, Lettuce]]"	$17.50
741	2	Chicken Bowl	"[Tomatillo-Red Chili Salsa (Hot), [Sour Cream, Cheese, Fajita Veggies, Guacamole, Rice, Pinto Beans]]"	$21.96
837	2	Chicken Bowl	"[Tomatillo-Red Chili Salsa (Hot), [Pinto Beans, Cheese, Sour Cream, Rice, Fajita Veggies, Guacamole]]"	$21.96
848	2	Chicken Bowl	"[Fresh Tomato Salsa, [Black Beans, Cheese, Sour Cream]]"	$17.50
